feature,phishing_score,log_prob_phishing,log_prob_normal
 학원,-5.1886370435507345,10.920771785990095,16.10940882954083
수료,-5.592442400240536,10.516966429300293,16.10940882954083
성적,-5.592442400240536,10.516966429300293,16.10940882954083
시스,-5.592442400240536,10.516966429300293,16.10940882954083
수수료,-5.592442400240536,10.516966429300293,16.10940882954083
로그,-5.592442400240536,10.516966429300293,16.10940882954083
구도,-5.592442400240536,10.516966429300293,16.10940882954083
수령하,-5.592442400240536,10.516966429300293,16.10940882954083
수금,-5.592442400240536,10.516966429300293,16.10940882954083
되네요,-5.592442400240536,10.516966429300293,16.10940882954083
아파,-5.592442400240536,10.516966429300293,16.10940882954083
 로그,-5.592442400240536,10.516966429300293,16.10940882954083
되네,-5.592442400240536,10.516966429300293,16.10940882954083
입할,-5.592442400240536,10.516966429300293,16.10940882954083
 통합 ,-5.592442400240536,10.516966429300293,16.10940882954083
입할 ,-5.592442400240536,10.516966429300293,16.10940882954083
 아파,-5.592442400240536,10.516966429300293,16.10940882954083
 통합,-5.592442400240536,10.516966429300293,16.10940882954083
 아파트,-5.592442400240536,10.516966429300293,16.10940882954083
